Number Count,cleaned_questions,Array,String,Dynamic Programming,Math,Hash Table,Greedy,Sorting,Depth-First Search,Breadth-First Search,Binary Search
1,second minimum node binary tree given nonempty special binary tree consisting node nonnegative value node tree exactly two zero subnode node two subnodes node value smaller value among two subnodes formally property rootval minrootleftval rootrightval always hold given binary tree need output second minimum value set made node value whole tree second minimum value exists output instead,0,0,0,0,0,0,0,1,0,0
1,bulb switcher room bulb labeled turned initially four button wall four button different functionality where must make exactly press button press total press may pick four button press given two integer press return number different possible status performing press button press,0,0,0,1,0,0,0,1,1,0
0,number longest increasing subsequence given integer array nums return number longest increasing subsequence notice sequence strictly increasing,1,0,1,0,0,0,0,0,0,0
3,longest continuous increasing subsequence given unsorted array integer nums return length longest continuous increasing subsequence subarray subsequence must strictly increasing continuous increasing subsequence defined two index numsl numsl numsr numsr numsi numsi,1,0,0,0,0,0,0,0,0,0
4,cut tree golf event asked cut tree forest golf event forest represented matrix matrix one step walk four direction north east south west standing cell tree choose whether cut off must cut tree order shortest tallest cut tree value cell becomes empty cell starting point return minimum step need walk cut tree cannot cut tree return guaranteed two tree height least one tree need cut off,1,0,0,0,0,0,0,0,1,0
0,implement magic dictionary design data structure initialized list different word provided string determine change exactly one character string match word data structure implement magicdictionary class,0,1,0,0,1,0,0,0,0,0
0,map sum pair design map allows following implement mapsum class,0,1,0,0,1,0,0,0,0,0
0,valid parenthesis string given string containing three type character return true valid following rule define valid string,0,1,1,0,0,1,0,0,0,0
6,game given integer array card length four card containing number range arrange number card mathematical expression using operator parenthesis get value restricted following rule return true get expression evaluates false otherwise,1,0,0,1,0,0,0,0,0,0
0,valid palindrome given string return true palindrome deleting one character,0,1,0,0,0,1,0,0,0,0
